region,roster_scope,family,sci_name_as_rostered,mdd_id,status,source_roster
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Sturnira magna,1005084,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Trachops ehrhardti,1006872,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Uroderma magnirostrum,1005059,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Vampyressa pusilla,1005062,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Vampyressa thyone,1005064,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Xeronycteris vieirai,1004943,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Thyropteridae,Thyroptera devivoi,1005094,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Thyropteridae,Thyroptera lavali,1005096,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Thyropteridae,Thyroptera wynneae,1005098,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Vespertilionidae,Histiotus alienus,1005553,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Vespertilionidae,Lasiurus castaneus,1005576,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Vespertilionidae,Lasiurus ebenus,1005579,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Vespertilionidae,Lasiurus villosissimus,1005590,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Vespertilionidae,Myotis izecksohni,1005423,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Vespertilionidae,Myotis lavali,1005427,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Vespertilionidae,Myotis pampa,1006603,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Vespertilionidae,Myotis simus,1005474,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Vespertilionidae,Neoeptesicus diminutus,1005516,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Vespertilionidae,Neoeptesicus taddeii,1005532,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Emballonuridae,Diclidurus scutatus,1004786,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Emballonuridae,Peropteryx leucoptera,1004788,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Emballonuridae,Peropteryx pallidoptera,1004790,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Molossidae,Cabreramops aequatorianus,1005143,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Molossidae,Cynomops mastivus,1005169,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Molossidae,Cynomops tonkigui,1005173,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Molossidae,Eumops maurus,1005184,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Molossidae,Eumops nanus,1005185,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Molossidae,Eumops wilsoni,1005190,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Molossidae,Molossus fentoni,1005199,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Anoura aequatoris,1004889,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Anoura cultrata,1004892,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Anoura fistulata,1004893,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Anoura peruana,1004898,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Artibeus aequatorialis,1004998,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Artibeus anderseni,,taxonomy_unresolved,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Artibeus glaucus,,taxonomy_unresolved,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Artibeus gnomus,,taxonomy_unresolved,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Artibeus ravus,,taxonomy_unresolved,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Artibeus rosenbergi,,taxonomy_unresolved,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Chiroderma salvini,1005025,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Choeroniscus periosus,1004901,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Diphylla ecaudata,1004882,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Enchisthenes hartii,1005030,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Gardnerycteris crenulatum,,taxonomy_unresolved,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Glossophaga commissarisi,1004909,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Glyphonycteris sylvestris,1004921,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Hsunycteris cadenai,1004924,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Hsunycteris pattoni,1004926,no_structured_measurement,ecuador_coverage_audit.csv
